"session_key","meeting_key","driver_number","date","recording_url"
9601,1246,63,"2024-09-21T09:45:36.811000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_174500.mp3"
9601,1246,81,"2024-09-21T09:46:09.927000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/OSCPIA01_81_20240921_174534.mp3"
9601,1246,31,"2024-09-21T09:47:16.016000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/ESTOCO01_31_20240921_174656.mp3"
9601,1246,31,"2024-09-21T09:47:50.218000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/ESTOCO01_31_20240921_174718.mp3"
9601,1246,44,"2024-09-21T09:48:22.185000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LEWHAM01_44_20240921_174754.mp3"
9601,1246,63,"2024-09-21T09:48:55.674000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_174829.mp3"
9601,1246,81,"2024-09-21T09:49:30.510000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/OSCPIA01_81_20240921_174851.mp3"
9601,1246,1,"2024-09-21T09:50:35.748000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/MAXVER01_1_20240921_175026.mp3"
9601,1246,27,"2024-09-21T09:50:35.748000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/NICHUL01_27_20240921_175005.mp3"
9601,1246,31,"2024-09-21T09:51:42.010000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/ESTOCO01_31_20240921_175112.mp3"
9601,1246,24,"2024-09-21T09:51:42.080000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GUAZHO01_24_20240921_175135.mp3"
9601,1246,10,"2024-09-21T09:52:15.981000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/PIEGAS01_10_20240921_175159.mp3"
9601,1246,10,"2024-09-21T09:52:48.427000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/PIEGAS01_10_20240921_175239.mp3"
9601,1246,63,"2024-09-21T09:54:27.717000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_175403.mp3"
9601,1246,1,"2024-09-21T09:55:34.140000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/MAXVER01_1_20240921_175453.mp3"
9601,1246,1,"2024-09-21T09:55:34.140000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/MAXVER01_1_20240921_175522.mp3"
9601,1246,63,"2024-09-21T09:55:34.140000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_175523.mp3"
9601,1246,63,"2024-09-21T09:55:34.340000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_175530.mp3"
9601,1246,1,"2024-09-21T09:56:08.030000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/MAXVER01_1_20240921_175531.mp3"
9601,1246,22,"2024-09-21T09:57:16.796000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/YUKTSU01_22_20240921_175653.mp3"
9601,1246,63,"2024-09-21T09:58:54.267000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_175833.mp3"
9601,1246,4,"2024-09-21T09:59:27.649000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LANNOR01_4_20240921_175910.mp3"
9601,1246,43,"2024-09-21T10:03:53.005000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/FRACOL01_43_20240921_180326.mp3"
9601,1246,77,"2024-09-21T10:05:31.239000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/VALBOT01_77_20240921_180527.mp3"
9601,1246,24,"2024-09-21T10:06:04.440000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GUAZHO01_24_20240921_180528.mp3"
9601,1246,10,"2024-09-21T10:07:10.505000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/PIEGAS01_10_20240921_180621.mp3"
9601,1246,55,"2024-09-21T10:10:29.202000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/CARSAI01_55_20240921_180959.mp3"
9601,1246,63,"2024-09-21T10:10:29.202000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_181007.mp3"
9601,1246,23,"2024-09-21T10:11:04.307000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/ALEALB01_23_20240921_181019.mp3"
9601,1246,43,"2024-09-21T10:11:04.307000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/FRACOL01_43_20240921_181049.mp3"
9601,1246,4,"2024-09-21T10:11:36.350000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LANNOR01_4_20240921_181107.mp3"
9601,1246,44,"2024-09-21T10:11:36.350000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LEWHAM01_44_20240921_181102.mp3"
9601,1246,63,"2024-09-21T10:11:36.543000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_181107.mp3"
9601,1246,1,"2024-09-21T10:11:36.652000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/MAXVER01_1_20240921_181119.mp3"
9601,1246,23,"2024-09-21T10:11:36.652000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/ALEALB01_23_20240921_181111.mp3"
9601,1246,11,"2024-09-21T10:11:36.719000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/SERPER01_11_20240921_181121.mp3"
9601,1246,44,"2024-09-21T10:11:36.719000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LEWHAM01_44_20240921_181130.mp3"
9601,1246,44,"2024-09-21T10:12:44.644000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LEWHAM01_44_20240921_181223.mp3"
9601,1246,4,"2024-09-21T10:13:49.859000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LANNOR01_4_20240921_181305.mp3"
9601,1246,63,"2024-09-21T10:14:22.420000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_181339.mp3"
9601,1246,63,"2024-09-21T10:15:30.146000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_181453.mp3"
9601,1246,43,"2024-09-21T10:16:02.010000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/FRACOL01_43_20240921_181546.mp3"
9601,1246,4,"2024-09-21T10:16:35.612000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LANNOR01_4_20240921_181616.mp3"
9601,1246,4,"2024-09-21T10:18:15.726000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LANNOR01_4_20240921_181745.mp3"
9601,1246,18,"2024-09-21T10:18:47.443000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LANSTR01_18_20240921_181821.mp3"
9601,1246,44,"2024-09-21T10:20:27.003000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LEWHAM01_44_20240921_181959.mp3"
9601,1246,63,"2024-09-21T10:21:33.353000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_182057.mp3"
9601,1246,10,"2024-09-21T10:21:33.538000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/PIEGAS01_10_20240921_182114.mp3"
9601,1246,3,"2024-09-21T10:23:46.691000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/DANRIC01_3_20240921_182318.mp3"
9601,1246,44,"2024-09-21T10:23:46.691000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LEWHAM01_44_20240921_182338.mp3"
9601,1246,16,"2024-09-21T10:24:53.072000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/CHALEC01_16_20240921_182422.mp3"
9601,1246,4,"2024-09-21T10:25:59.819000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LANNOR01_4_20240921_182529.mp3"
9601,1246,16,"2024-09-21T10:26:00.011000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/CHALEC01_16_20240921_182542.mp3"
9601,1246,10,"2024-09-21T10:30:24.675000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/PIEGAS01_10_20240921_182955.mp3"
9601,1246,10,"2024-09-21T10:30:24.675000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/PIEGAS01_10_20240921_183014.mp3"
9601,1246,43,"2024-09-21T10:32:38.319000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/FRACOL01_43_20240921_183204.mp3"
9601,1246,63,"2024-09-21T10:32:38.351000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/GEORUS01_63_20240921_183218.mp3"
9601,1246,16,"2024-09-21T10:33:13.425000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/CHALEC01_16_20240921_183241.mp3"
9601,1246,4,"2024-09-21T10:37:04.116000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Practice_3/TeamRadio/LANNOR01_4_20240921_183648.mp3"
9602,1246,44,"2024-09-21T13:09:23.997000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/LEWHAM01_44_20240921_210900.mp3"
9602,1246,63,"2024-09-21T13:18:10.334000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/GEORUS01_63_20240921_211757.mp3"
9602,1246,1,"2024-09-21T13:22:01.522000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/MAXVER01_1_20240921_212150.mp3"
9602,1246,11,"2024-09-21T13:25:53.011000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/SERPER01_11_20240921_212520.mp3"
9602,1246,23,"2024-09-21T13:30:51.847000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/ALEALB01_23_20240921_213016.mp3"
9602,1246,63,"2024-09-21T13:33:37.233000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/GEORUS01_63_20240921_213325.mp3"
9602,1246,23,"2024-09-21T13:42:25.035000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/ALEALB01_23_20240921_214150.mp3"
9602,1246,43,"2024-09-21T13:42:58.475000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/FRACOL01_43_20240921_214218.mp3"
9602,1246,55,"2024-09-21T13:53:59.966000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/CARSAI01_55_20240921_215324.mp3"
9602,1246,1,"2024-09-21T13:57:50.441000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/MAXVER01_1_20240921_215717.mp3"
9602,1246,22,"2024-09-21T14:12:42.235000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/YUKTSU01_22_20240921_221223.mp3"
9602,1246,1,"2024-09-21T14:13:48.432000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/MAXVER01_1_20240921_221315.mp3"
9602,1246,4,"2024-09-21T14:17:07.730000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/LANNOR01_4_20240921_221655.mp3"
9602,1246,44,"2024-09-21T14:18:47.951000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/LEWHAM01_44_20240921_221829.mp3"
9602,1246,1,"2024-09-21T14:19:02.971000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/MAXVER01_1_20240921_221830.mp3"
9602,1246,1,"2024-09-21T14:19:02.971000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/MAXVER01_1_20240921_221934.mp3"
9602,1246,14,"2024-09-21T14:19:02.971000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/FERALO01_14_20240921_222301.mp3"
9602,1246,16,"2024-09-21T14:19:02.971000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/CHALEC01_16_20240921_222040.mp3"
9602,1246,16,"2024-09-21T14:19:02.971000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/CHALEC01_16_20240921_222119.mp3"
9602,1246,27,"2024-09-21T14:19:02.971000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/NICHUL01_27_20240921_222234.mp3"
9602,1246,44,"2024-09-21T14:19:02.971000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/LEWHAM01_44_20240921_222220.mp3"
9602,1246,63,"2024-09-21T14:19:02.971000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-21_Qualifying/TeamRadio/GEORUS01_63_20240921_222244.mp3"
9606,1246,44,"2024-09-22T11:20:10.750000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LEWHAM01_44_20240922_192005.mp3"
9606,1246,43,"2024-09-22T11:22:22.852000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/FRACOL01_43_20240922_192211.mp3"
9606,1246,4,"2024-09-22T11:22:56.195000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LANNOR01_4_20240922_192248.mp3"
9606,1246,77,"2024-09-22T11:24:02.522000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/VALBOT01_77_20240922_192329.mp3"
9606,1246,63,"2024-09-22T11:24:36.480000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/GEORUS01_63_20240922_192418.mp3"
9606,1246,16,"2024-09-22T11:25:42.030000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/CHALEC01_16_20240922_192529.mp3"
9606,1246,44,"2024-09-22T11:26:48.064000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LEWHAM01_44_20240922_192614.mp3"
9606,1246,63,"2024-09-22T11:27:21.950000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/GEORUS01_63_20240922_192643.mp3"
9606,1246,18,"2024-09-22T11:29:02.200000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LANSTR01_18_20240922_192827.mp3"
9606,1246,18,"2024-09-22T11:29:34.177000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LANSTR01_18_20240922_192858.mp3"
9606,1246,18,"2024-09-22T11:30:07.575000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LANSTR01_18_20240922_192927.mp3"
9606,1246,10,"2024-09-22T11:56:01.865000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/PIEGAS01_10_20240922_195544.mp3"
9606,1246,24,"2024-09-22T11:56:01.865000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/GUAZHO01_24_20240922_195530.mp3"
9606,1246,63,"2024-09-22T12:09:14.327000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/GEORUS01_63_20240922_200837.mp3"
9606,1246,23,"2024-09-22T12:10:54.606000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/ALEALB01_23_20240922_201037.mp3"
9606,1246,16,"2024-09-22T12:15:17.339000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/CHALEC01_16_20240922_201441.mp3"
9606,1246,27,"2024-09-22T12:16:56.317000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/NICHUL01_27_20240922_201647.mp3"
9606,1246,4,"2024-09-22T12:17:30.831000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LANNOR01_4_20240922_201706.mp3"
9606,1246,11,"2024-09-22T12:18:36.324000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/SERPER01_11_20240922_201818.mp3"
9606,1246,81,"2024-09-22T12:20:16.464000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/OSCPIA01_81_20240922_201936.mp3"
9606,1246,16,"2024-09-22T12:20:48.602000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/CHALEC01_16_20240922_202040.mp3"
9606,1246,22,"2024-09-22T12:22:27.793000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/YUKTSU01_22_20240922_202148.mp3"
9606,1246,20,"2024-09-22T12:24:07.212000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/KEVMAG01_20_20240922_202335.mp3"
9606,1246,4,"2024-09-22T12:26:19.548000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LANNOR01_4_20240922_202608.mp3"
9606,1246,11,"2024-09-22T12:29:38.295000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/SERPER01_11_20240922_202910.mp3"
9606,1246,16,"2024-09-22T12:33:30.511000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/CHALEC01_16_20240922_203306.mp3"
9606,1246,44,"2024-09-22T12:37:22.230000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LEWHAM01_44_20240922_203645.mp3"
9606,1246,4,"2024-09-22T12:37:55.495000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LANNOR01_4_20240922_203732.mp3"
9606,1246,44,"2024-09-22T12:40:08.084000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LEWHAM01_44_20240922_203942.mp3"
9606,1246,16,"2024-09-22T12:41:47.626000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/CHALEC01_16_20240922_204120.mp3"
9606,1246,44,"2024-09-22T12:45:06.206000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LEWHAM01_44_20240922_204450.mp3"
9606,1246,44,"2024-09-22T12:46:44.436000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LEWHAM01_44_20240922_204621.mp3"
9606,1246,1,"2024-09-22T12:47:51.726000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/MAXVER01_1_20240922_204715.mp3"
9606,1246,81,"2024-09-22T12:49:29.633000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/OSCPIA01_81_20240922_204918.mp3"
9606,1246,4,"2024-09-22T12:51:09.008000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LANNOR01_4_20240922_205056.mp3"
9606,1246,1,"2024-09-22T12:55:00.638000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/MAXVER01_1_20240922_205420.mp3"
9606,1246,4,"2024-09-22T12:55:33.742000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LANNOR01_4_20240922_205504.mp3"
9606,1246,16,"2024-09-22T12:57:13.511000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/CHALEC01_16_20240922_205658.mp3"
9606,1246,63,"2024-09-22T12:57:13.511000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/GEORUS01_63_20240922_205633.mp3"
9606,1246,81,"2024-09-22T12:58:53.768000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/OSCPIA01_81_20240922_205833.mp3"
9606,1246,81,"2024-09-22T12:59:58.980000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/OSCPIA01_81_20240922_205943.mp3"
9606,1246,44,"2024-09-22T13:00:34.110000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/LEWHAM01_44_20240922_210026.mp3"
9606,1246,16,"2024-09-22T13:03:51.074000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/CHALEC01_16_20240922_210330.mp3"
9606,1246,81,"2024-09-22T13:04:57.701000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/OSCPIA01_81_20240922_210421.mp3"
9606,1246,22,"2024-09-22T13:09:55.826000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/YUKTSU01_22_20240922_210931.mp3"
9606,1246,22,"2024-09-22T13:10:28.798000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/YUKTSU01_22_20240922_211013.mp3"
9606,1246,16,"2024-09-22T13:14:53.255000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/CHALEC01_16_20240922_211423.mp3"
9606,1246,63,"2024-09-22T13:15:59.313000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/GEORUS01_63_20240922_211546.mp3"
9606,1246,27,"2024-09-22T13:19:50.422000+00:00","https://livetiming.formula1.com/static/2024/2024-09-22_Singapore_Grand_Prix/2024-09-22_Race/TeamRadio/NICHUL01_27_20240922_211930.mp3"
